Document ,Excerpt Copy,Code
NHTF Hearing.txt," And if anyone believes that the Federal Government or 
State governments or local governments can really make the difference 
in housing, they don’t understand the importance of the 
role of the nonprofit agencies and the difference they have made in 
terms of low-income housing and needed housing throughout our 
country. ",12
NHTF Hearing.txt," And since we have 
enacted pro-growth tax policies in 2003, we have had 8.2 million 
new jobs created. And yet many in this House and many on the 
committee want the tax relief to go away. And, as you take away 
the tax relief, you begin to take away the jobs. 

Secondly, if we truly care about affordable housing, we need to 
realize how the single largest tax increase in American history contained 
within the Democrat budget resolution, how that impacts 
families who are trying to make their homes affordable. 

I hear from constituents in my district. I hear from the Brucker 
Family in Wills Point who writes, ‘‘No increase in taxes. My family 
is only one breath away from losing our home as it is.’’ 

I hear from the Stevens Family in Forney, Texas, ‘‘If our taxes 
increased $2,755, we would not be able to pay our mortgage.’’ And 
the list goes on and on and on. We need to realize that more spending 
fuels more taxes which makes homes less affordable. 

Third, it seems ironic to me that we would increase taxes on 
some, make housing less affordable for many low- and middle-income 
Americans because we know that Fannie Mae and Freddie 
Mac are an effectively a government protected duopoly. They have 
great economic power to simply pass along these fees or taxes, if 
you will, ultimately to the consumer. And so this is a mortgage tax, 
pure and simple. ",13
CHRG-110hhrg44182.htm," Another concern is that we don't really do enough in this 
world, and this country does not do nearly enough, to alleviate 
poverty. There are far too many malnourished children in this 
world, proportionately more in Africa than elsewhere, but an 
awful lot, for any of us to feel good about it.",12
NHTF Hearing.txt," As I have expressed since its inception, this fund 
is straight out of Central Planning 101. This is really a step in the 
wrong direction. 

There appears here to be a clear conflict of vision. I think past 
government housing programs have actually done very little, if you 
look at the record, to increase homeownership levels in this country. 
We do not have much to show for the tens of billions of dollars 
we spent on housing through HUD and FHA, but there is a way 
to improve homeownership rates. 

They improve when real interest rates are low and when consumer 
incomes are high. Under that kind of an environment people 
can afford to frankly get into a position where they can buy their 
own home. I believe limited government and free market policies 
will generate these results; creeping socialism will not. It will work 
more as an anchor on the economy and prosperity. It will keep the 
private sector from becoming as vibrant and creating the opportunities 
for people so that they can move up. 

This fund will waste resources. It’s going to provide false hope 
for those who wish to increase homeownership. Additionally this 
fund will create a terrible precedent, a terrible, terrible precedent 
for other industries in this country. As I said during the GSE and 


9 


FHA debates, I hope that other financial institutions are watching 
this debate because you’re going to be the next targets. ",13
hearing 44.txt," At a time when more than 5.3 million Americans are paying more than 50 percent of their incomes on rent, it is essential that we enhance the affordable housing options that are available.",12
CHRG-110hhrg35406.htm," At the same time that we're facing this housing crisis, 
funding for public and other affordable housing has been cut 
from the President's budget, and I just cite the CDBG program. 
It was cut $700 million; that's $58 million to New York City. 
So my question to you is, what is HUD doing to ensure that 
those who were exposed to predatory mortgage practices are able 
to refinance or otherwise stay in their homes?",12
hearing 63.txt," But, in a way, we are asking the whole society to underwrite the cost of cheaper labor to business. I mean, if the private sector market were really working, we wouldn't be hiring care providers at a rate that they could not afford to provide for the care of their children. So, in some way, we are reaching up and down the age group and across the financial group to identify a lot of people who do not have a child care problem.

 Page 40       PREV PAGE       TOP OF DOC


    But saying that now that we have impacted the work force so heavily with childbearing-age mothers we have to do something and it is our responsibility, how do we get our friends on the other side to agree with that proposition or the members of the Chamber of Commerce to agree with the proposition? In most instances, they make the argument that they want the private market to handle the problem",12
NHTF Hearing.txt," every homeless individual and family shares one need in 
common, housing they can afford, and there simply is not enough 
of it right now. ",12
CHRG-108hhrg89410.htm," First, I want to stipulate that we agree that having faith-
based groups involved in the provision of services is very 
important",12
CHRG-107hhrg77785.htm," how do you promote policies in the world that increase 
prosperity without so exacerbating inequality that social 
tensions reach the point where it interferes with progress?
    We've got a worldwide consensus that capitalism is without 
question the best way to generate wealth. There was a few years 
ago a consensus that said in addition to a capitalist system, 
you needed to make that work by a very minimalist public sector 
approach. And that I think has been called into question by 
events. When Franklin Roosevelt became President, he made the 
decision to try to preserve the capitalist system. There were 
some hems and haws in how he ultimately decided to do that. But 
the notion was that we would have the capitalist system plus a 
Government role involving some regulation and some intervention 
to provide social equity.
    Our challenge today is to try and duplicate that kind of 
approach on the global scale. Now it's extremely harder. You're 
not dealing with one sovereignty. But it's the same kind of 
intellectual problem. How do you give full rein to the 
capitalist system, which after all depends on inequality to 
work, if you do not have people unequally rewarded according to 
how hard they work, how smart they invest, how cunningly they 
anticipate public needs, and so forth? Then you don't get the 
wealth creation. What I believe and many others, and I think 
this was what Franklin Roosevelt argued, there is a point 
beyond which the inequality can become dysfunctional. That it 
can be more than is necessary to give the proper incentives. 
There is also a need for some forms of regulation.",12
NHTF Hearing.txt," I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",12
hearing 83.txt," I am strongly supportive of keeping marginal tax rates low and, hopefully, the capital gains tax at zero. I still support that as a general proposition and under all conditions, largely because I think that in the long run that would create the highest level of incentives for the overall system.",13
CHRG-110hhrg44190.htm," I believe that this is extremely important because we, as a 
Nation, cannot allow young people to go into the kinds of debt 
that they are experiencing, because I can foresee a similar 
problem with credit cards that we have had with subprime loans. ",12
hearing 41.txt," I didn't hear any of the panelists refer to the goal of the Federal Government to be that of full employment. That is, if assuming that we want to create renters and turn renters into homeowners, there is also a step before that. That assumes that they are working and earning some revenue so that they can, indeed, make a down payment on a home. And I am of the opinion that full employment ought to be one of the goals of this government.
  Every time unemployment dips below 5 percent, the Chairman of the Federal Reserve uses employment growth to say that the economy is overheating and as a rationale to raise interest rates, slow the economy, and slow unemployment. Welfare reform promised to move many of the recipients who are on public-assisted housing to work, but if the Fed maintains its present policy, not only will the unemployed increase and the underemployed remain, but the rejected workers will have no government assistance.
  How do we impose time limits on assistance in a society that permits Chairman Greenspan to slow growth and sanction a rate of unemployment at over 5 percent, which is roughly 15-, 20-, maybe as high as 30-million Americans? Any one of you are more than welcome.",12
HR1892 hearing.txt," I do not think that the Federal Government 
ought to—I know there is a dispute about whether or not we 
should help the poor at the expense of the wealthy but is there 
really an argument that we should penalize lower income people by 
charging them more for exactly the same mortgage insurance as 
someone who makes 3 times as much because somebody else who 
makes the same amount they do did not pay it back? ",12
CHRG-110hhrg37558.htm," I have been following for some 
time now, after the biggest corporate crime in America was 
perpetrated on the people of this country and on the workers, 
what has happened to the victims. And I am very, very surprised 
to find out that our government, this Administration, and you 
have decided that you are more interested in protecting those 
with third party liability as relates to Enron and some other 
cases than you are in protecting the citizens who got ripped 
off with this corporate crime.",13
HR1892 hearing.txt," I have said publicly many times that there is 
a housing crisis in this country, and I have said publicly in other 
settings, in particular for persons with disabilities and for the elderly. ",13
CHRG-110hhrg42719.htm," I have seen 
firsthand the benefits to consumer pricing and product options 
in a deregulated environment, which could be seen across the 
Nation if they were freed from State price controls and 
regulatory hurdles.",13
CHRG-110hhrg37553.htm," I normally believe that Congress should not be involved in 
any way, shape, or form with regard to regulating morals as a 
policy or as a practice, so I always struggle when these kinds 
of issues surface.",12
CHRG-110hhrg37553.htm," I normally believe that Congress should not be involved in 
any way, shape, or form with regard to regulating morals as a 
policy or as a practice, so I always struggle when these kinds 
of issues surface.",12
NHTF Hearing.txt," I think expanding the Children’s 
Health Insurance Program is the single greatest contribution this 
Congress can make to improving the quality of life for some of our 
fellow citizens who are most in need of compassionate assistance. ",12
CHRG-110hhrg42714.htm," I think it was--and, again, I am not in favor of banning 
gambling. I did not come here to tell other people what to do 
with their leisure time. But even those of you who do feel 
confident in your ability to supervise the leisure activities 
of other adults ought to find a way to do it directly without 
drafting the financial system of this country and putting it in 
the service of your moral objections. ",12
HR1892 hearing.txt," I think the intent of this 
committee is to make FHA a more relevant factor in the marketplace. 
One of the concerns I have is when you were talking about 
flexibility a while ago, our financial markets are very sophisticated 
today. And one of the reasons I believe that your business is down 
is due to your inability to really respond to market conditions.",13
CHRG-107hhrg77785.htm," I think they had an insufficient understanding of the 
importance in a modern capitalist society of a more positive 
role for government.",12
HR1892 hearing.txt," I think this is an important discussion 
we are having. We have been having a lot of discussions about 
subprime lending and making sure that we do not impact the marketplace 
with actions that we take here in Congress,",13
HR1892 hearing.txt," I work with 
my friend from Texas on a lot of issues, and there are a lot of areas 
where this committee can cooperate across party lines, but nowhere 
have the differences that do exist between the parties been made 
more clear than in his last statement when he described the effort 
by the gentlewoman from California and myself to provide more 
funding for affordable housing as ‘‘extortion.’’ The FHA is a Federal 
agency created by Federal law. And the notion that it is ‘‘extortion’’ 
to try to use some of the surplus funds it has been generating to 
help provide affordable housing greatly defines the difference between 
the parties. 

I noticed that the gentlewoman from Illinois—who temporarily 
had to leave and who has been a very constructive member also— 
said, ‘‘Well, we should not be using FHA funds for other purposes.’’ 
Maybe she missed this, but during the entire period of Republican 
majority rule, that is exactly what was happening. The FHA was 
producing surpluses which went into the general treasury, and 
they have been used to support such non-housing related issues as 
the war in Iraq, nuclear testing, or anything else the Federal Government 
does. This notion that money should not come from the 
FHA for other purposes is a very new one because the FHA has 
been a money maker for the rest of the Federal Government in the 
past. Now it is true that many of us—including the gentlewoman 
from California and I—believe that if the FHA continues to generate 
surpluses, and we certainly will guarantee that first claim on 
any monies goes to keep the FHA functioning, but the question is 
should the surpluses go into the general treasury and help offset 
everything else the Federal Government does, such as farm subsidies, 
the war in Iraq, bridges to nowhere, and all of those other 
purposes for which it was put, or should we target it towards affordable 
housing? ",12
NHTF Hearing.txt," I worked at the community level 
for 20 years. I remember when homelessness was relatively rare, 
and I remember when homelessness accelerated in the 1980’s. ",12
CHRG-110hhrg45624.htm," I'm not a big 
market interventionist from the Federal Government. Maybe the 
best thing for us is to get out of the way and let the markets 
start functioning again. B",13
NHTF Hearing.txt," In a little 
over 10 years, Federal housing assistance has almost doubled from 
$15.4 billion in 1995 to more recently $30 billion in 2007. The rate 
of increase is higher than the Federal commitment that we have 
seen to veterans, education, energy, transportation, international 
affairs, or even Social Security over the same period. 

The Federal Government runs, I believe, over 80 different housing 
and community development programs through HUD, as our 
ranking member said, over 30 specifically geared towards affordable 
housing programs. 

And so today our committee response is not necessarily to improve 
or reform the old programs but instead to create a new program 
on top of the 80 that already exist. The second response of 
this committee apparently is to raise taxes on hardworking American 
people. Make no mistake about it. This bill would impose a 
very creative de facto mortgage tax on hardworking Americans trying 
to pay for their homes. ",13
hearing 63.txt," in our society we do two things that are rather strange, inconsistent with societies of the past, and that is that people who prepare our food and people who care for our children are the lowest paid in our society, which is an interesting lack of respect we seem to have for our own body, our own posterity.

    Where does the private and public sector—because someone mentioned the partnership. It would seem to me, I think it was Ms. Klein, the partnership is only to facilitate the private sector's need for employees who have an obligation to raise children. You are not talking about a private or public partnership to be able to privatize the child care system. Is that a reasonable conclusion?",12
CHRG-110hhrg35406.htm," In particular, many of us believe that the time has come to 
get the Federal Government back in the business of either 
preserving or constructing affordable housing units.",12
HR1892 hearing.txt," inviting 
me to share MBA’s views on reforming the FHA. I have spent over 
36 years working with FHA and have made billions of dollars in 
loan originations to families who have achieved the dream of home-
ownership through FHA’s programs. When I started in the mortgage 
business, FHA programs helped us to serve many borrowers 
who otherwise could not get a loan. Today, the story is very different. 
In 2003, FHA made up approximately 16 percent of our 
overall production. Last year, however, only a little more than 1 
percent of our business went to FHA. While the mortgage market 
has grown significantly, our use of the FHA program has dropped 
precipitously. Lenders have progressed, reacting to quickly changing 
and efficient technology. Unfortunately, FHA has not. While 
the needs of low- and moderate-income home buyers, of first-time 
home buyers, and of senior homeowners have changed, FHA has 
not followed its historic path of adopting to meet borrowers’ changing 
needs. ",13
NHTF Hearing.txt," it bears stating here that a 
safe, secure, and affordable home, whether it be owned or rented, 
is key to a stable family life, which in turn can only benefit communities. ",12
HR1892 hearing.txt," It doesn’t make any sense to me for a government program 
to be so onerous so that small businesses cannot use it. So 
we are where we need to be in that respect yet although we have 
discussions with the mortgage brokers and there are a couple of 
things that we have been discussing and ultimately we allow more 
mortgage brokers to use the program.",13
CHRG-109hhrg22763.htm," It is in the public's interest that we 
ensure that Fannie Mae and Freddie Mac continue to operate 
safely and soundly. We must further ensure that these public-
private entities achieve their public responsibilities for 
advancing home ownership opportunities.",12
NHTF Hearing.txt," it is my belief that the greatness of a country 
will not hinge on how a country builds skyscrapers, but rather 
on how it shelters people. It won’t be measured by how many tractors 
it constructs or how many farmers in the field but how many 
people it will feed. 


8 


The greatness of a country will be measured by how it treats the 
least, the last, and the lost, not by how it treats the well-off, the 
well-heeled, and the well-to-do. The well-off, the well-heeled, and 
the well-to-do will always fare well. It is those who are in the 
streets of life that we have a duty to help. 

So I understand and I sympathize greatly with a lot of what has 
been said, but I also understand that right now we have 141,000 
homeless veterans, and there’s a proposal to cut $450 million from 
public housing. We have 170,000 homeless children and there’s a 
proposal to cut Section 8 vouchers by $500 million. We have 
754,000 homeless sheltered and unsheltered people, and there’s a 
proposal to cut CDBG by $736 million. We have 189,000 disabled 
homeless people, and there’s a proposal to cut Section 811, disabled 
housing, by $112 million. 

We are the richest country in the world. One out of every 110 
Americans is a millionaire. We spend $329 million not per year, not 
per month, not per week, but per day on the war. We can afford 
to help the least, the last, and the lost. That is what this bill proposes 
to do. ",12
CHRG-110hhrg45626.htm," Mr. Royce. And my last question: Due to the lack of the 
ability of the regulator at this point to basically regulate 
for systemic risk, to stop systemic risk--we know banks 
leverage 10 to 1 typically--how much were Fannie Mae and 
Freddie Mac leveraging at this point in time?",13
hearing 83.txt," Number one, as you know, the United States has by far the most unequal distribution of wealth and income in the industrialized world. In 1976, the wealthiest 1 percent of the population owned 19 percent of the wealth, while today they own 42 percent of the wealth. In 1960, the CEO of a major corporation was earning about 12 times more than the average worker. Today that gap is over 200 times. CEOs now make 200 times what their workers make. We are seeing a huge proliferation of millionaires and billionaires, and yet we continue to have by far the highest rate of poverty in the industrialized world. So I hope that you will address the issue of whether or not you think that that very unfair distribution of wealth and income in the United States is healthy and what role you think you can play in trying to change that.",12
HR1892 hearing.txt," Okay, I agree with that. And I think, 
Madam Chairwoman, that we worked very well last year in constructing 
a bill that we all thought would do the best and provide 


19 


the most for our basic communities, and I really trust that we can 
do that again this year, that we can come together and look at good 
and bad and both and say, ‘‘How do we come to some reasonable 
compromise?’’ ‘‘How do we expand a program that we absolutely 
understand and acknowledge is beneficial to the market today, that 
in many cases has been impacted because of lack of participation 
of FHA and GSEs.’’ And I know for the last 3 years, you and I have 
looked at this issue, how do we expand it, and I think we are all 
going in a good direction, it is just how we get there and do we get 
there in a way that we think is acceptable, and can be applied in 
a broad base fashion. So I look forward to working with you on this 
bill as it proceeds. ",12
HR1892 hearing.txt," open up opportunities for people who have been 
thrown into the subprime market and who find themselves certainly 
in great difficulty now. ",12
CHRG-110hhrg35406.htm," Over the last several years, the Administration has sought 
to change the direction of many of our Nation's housing 
programs. Rather than merely addressing the symptoms, the 
Administration has proposed changes designed to promote 
economic opportunity and ownership and encourage greater self-
sufficiency among our citizens. This budget continues the 
President's commitment to increasing homeownership, and 
fostering an ownership society.",13
hearing 83.txt," Second, there is not any question that in any legislation that comes out that consumers' protections and rights should be adequate and even superior to what they are now. One of the major concerns that we all have, of course, is the protection of privacy, upon which the modern world and electronic revolutions have caused concerns.

    My final concern is that every community should share in the rewards if we modernize financial services. It is just not the big banks, but it must be the small banks. It must be the small towns, and it must be those areas of the country that could be under extraordinary pressure if we pass modernization. It is a free, open field for the reorganization of assets and financial control of the country as opposed to facilitating the development of banks.",12
CHRG-110hhrg41181.htm," Similarly, I'm interested in expanding the CRA enforcement 
tool box beyond just acting to slow a merger, acquisition or 
application to open a new branch. These opportunities are 
becoming fewer and farther between as the financial services 
industry consolidates and the need for new branches wanes in 
the face of advancing technology, and enforcement is completely 
absent when an institution has no ambitions to expand.",12
CHRG-110hhrg41181.htm," Small business and commercial 
lending are keys to economic growth and recovery, particularly 
in low- and moderate-income areas. Earlier versions of this 
proposal were part of legislation passed by the House in both 
the 108th and 109th Congresses, and we are hoping for favorable 
consideration by this body again.",13
HR1892 hearing.txt," The gentlewoman from California 
and I are strongly committed to trying to help homeowner-
ship, to bring down costs for housing in general, and to help the 
middle class, but also to do something about that very significant 
fraction of our population who are not adequately housed, and who 
that pay too much for housing.",12
CHRG-110hhrg35406.htm," The housing market has driven the Nation's economy over the 
last several years as Americans bought and refinanced homes in 
record numbers. Today, nearly 70 percent of all American 
families own their homes.
    The benefits of homeownership are well documented. 
Homeownership is not only the key to financial independence, 
but it creates stakeholders who tend to be active in charities, 
communities, churches, and other civic-minded pursuits. 
Homeowners are more likely to vote and take an interest in 
local issues. And families owning a home are often in a better 
position to offer children a more stable living environment.",13
NHTF Hearing.txt," the main cure for homelessness 
is a home, the absence of which is hard to overcome. ",12
hearing 83.txt," The other problem that really disturbs me is that in the testimony I heard, nobody addressed the social impact of what this will mean on small- and medium-sized communities as well as the acquisition of small- and medium-sized banks and other businesses. I fear that the unitary thrift charter experiences are not the type of a result that we can anticipate by tearing down the firewalls.",12
HR1892 hearing.txt," We all know we need to modernize and reinvigorate 
FHA, but we feel strongly that we need the ability to reach 
higher risk, lower FICO score borrowers and we can do that at 3 
percent—more of them I should say, more of them than we can at 

2.25 percent. ",13
CHRG-110hhrg44182.htm," we don't really do enough in this 
world, and this country does not do nearly enough, to alleviate 
poverty. There are far too many malnourished children in this 
world, proportionately more in Africa than elsewhere, but an 
awful lot, for any of us to feel good about it.",12
HR1892 hearing.txt," We have a national crisis with home 
foreclosures and it will affect the national economy in an adverse 


21 


way and the effect on some local economies will be devastating. 
Millions of families will lose equity and their standard of living",13
CHRG-110hhrg35406.htm," We have the capacity, working particularly with private 
developers, both profit and nonprofit, to have Federal help so 
that housing is constructed in a way that is good for the 
people who live there and good for the neighborhoods in which 
those people live, and we will be working on that.",12
CHRG-110hhrg45624.htm," We need to 
have the kind of regulatory system that among other things 
provide some safeguards, because as I said, some of the most 
sophisticated entities and investors have been involved in this 
and that means we have to broaden it.",12
NHTF Hearing.txt," would like to end with a story that drives home why I think 
housing can be a medical intervention and can make kids better 
and keep them healthy. In my pediatric practice, I take care of a 
child, Whitney, whom I met when she was 9 months old. Her family 
was homeless at the time because they could not afford an 
apartment. 

At the time, she was falling off her growth chart. She already 
was having trouble growing. And over the next 3 months, she literally 
gained less than a pound. I needed to hospitalize her because 
she had become dangerously malnourished. 

She ended up needing to be transferred to a rehabilitation hospital 
because she had an underlying problem with swallowing, and 
she stayed there for over a month. You can imagine the cost of that 
to insurance. When she was at the rehabilitation hospital, she was 
able to gain weight, but as soon as she went back to the shelter, 
she began to lose weight again. 

After advocating with lawyers from our medico-legal partnership 
at Boston Medical Center, Whitney and her family were finally offered 
an affordable home at a local public housing development. 
Once in her new apartment and she was living there, she was able 
to gain weight, and within months her developmental delays improved 
and she was able to thrive. I recently saw Whitney at her 
physical a few months ago, and at 4 years old, she was starting to 
learn to read. 

I tried my best to treat Whitney. I gave her all my medical expertise, 
including very expensive medical care during hospitalizations. 
But the best medical intervention for her, the one that eventually 
made her well, was a safe, decent, affordable home.",12
hearing 86.txt,"
    Fifty percent of the subcommittee strongly believes that, whether it be through this office or that office, the efforts of community development should be a strong part of credit union movement. And I recognize that if you're going to serve poor people, you're going to end up facing more money problems or more people with money problems than if you serve middle-class people. I mean, that's one of the things about being poor.",12
NHTF Hearing.txt,"

In our view, this Act is the best of both worlds. It provides a tool 
but not a handout, and that is the difference between charity and 
justice. Justice relies upon empowering people. This legislation 
gives us that opportunity which is why there is significant bipartisan 
support for this Act. ",12
GSE hearing.txt,"

We believe that any meaningful reform legislation must create a 
new, independent regulator with the authority to strictly prevent 
Fannie Mae and Freddie Mac from entering the primary market. 
It must also possess the regulatory and supervisory authorities 


11 


equivalent to that of the Federal banking regulators, including the 
authority to adjust portfolio holdings and capital requirements for 
safety and soundness. 

The independence of the Federal regulator is also a crucial element. 
A structure that provides autonomy from the congressional 
appropriation process is essential. Most importantly, the unique cooperative 
structure of the Federal Home Loan Banks must be preserved. ",12
NHTF Hearing.txt,"
I am also wondering when we create a new program like this, it 
will necessitate that we create an entirely new bureaucracy, and 
that could take months, maybe even years to bring the necessary 
rules and regulations on line to put this program into practice. ",13
NHTF Hearing.txt,"
It is because of this growing need that the NAACP strongly supports 
the establishment of a National Affordable Housing Trust 
Fund, and especially one that targets the needs of extremely-lowincome 
Americans. I would remind you that we are talking about 
men and women who usually work at or near the minimum wage, 
or those who are on Social Security. These are the people who most 
need our help, and unfortunately are often the last to receive it. ",12
NHTF Hearing.txt,"
We need help and we need it now. Today, Realtors are pleased 
to lend our support to H.R. 2895. We believe this legislation will 
provide significant help in the form of additional funds to meet 
America’s growing demand for affordable housing. 

We strongly support the division of funds outlined in the bill 
with 60 percent of monies going to cities and counties and the remaining 
40 percent to States. 

We applaud you for allocating 25 percent of the funds for families 
who make up 80 percent of our median income, families who currently 
receive no Federal housing assistance. 

America’s Realtors stand ready to work with you on this bill and 
on all efforts to make home ownership and affordable housing a reality 
for even more Americans in the years ahead",12
HR1892 hearing.txt,". I say that in that we cannot wait. Hopefully, 
we will get a reformed FHA bill through. We cannot wait 
until that moment in time to say, ‘‘What do we do now?’’ So we 
were meeting last year, and we have been meeting this year with 
our IT staff. We are prepared to make the changes to our underwriting 
system to what is called our total scorecard. And to begin, 
we also have been putting together what the training for lenders 
would look like. We would be ready on day one. We would be more 
ready on day two, but we will be ready on day one. ",13
NHTF Hearing.txt,". I think expanding the Children’s 
Health Insurance Program is the single greatest contribution this 
Congress can make to improving the quality of life for some of our 
fellow citizens who are most in need of compassionate assistance. ",12
NHTF Hearing.txt,"A couple of last comments on the big picture here. Why is this 
so important to us as a country? More than 25 years ago, the 
Catholic Bishops of the United States issued a pastoral letter 
called, ‘‘The Right to a Decent Home.’’ It described decent housing 
as a human right and said its provision involved public responsibility 
and the partnership between private enterprise and government. ",12
CHRG-107hhrg77785.htm,"A few years ago it seemed to me we were close to a 
consensus among policymakers that essentially all you needed to 
do was to remove the restrictions on capital and let capital 
find its most profitable niche anywhere in the world, and we 
would be, on the whole, better off. I think that that has been 
disproven by a good number of events. Clearly, the thrust of 
the New Deal was to say, yes, we want capital to be able to 
find its best area of return, but not without other factors 
being taken into account. Again, it's much harder to do that 
internationally.
    Argentina for a while was an example of the success of a 
fairly unrestrained capitalism. And what we have seen now is 
that in the global economy, that is not enough. And this is the 
point we have to make--no matter what people think about the 
appropriate public policy, there is a reaction now within 
Argentina politically to people have perceived to be that 
fairly unrestrained capitalist model that may be going further 
than is reasonable. Certainly, it's going further than is 
reasonable in many people's minds. And you see these 
connections. This Administration has made a free trade 
agreement for the Americas a high priority. That's endangered 
in part by the political reaction you are seeing in Argentina.
    So this, to me, is part of an ongoing effort to try to find 
a way to harmonize support for the capitalist system with 
attention to the kind of policy issues that Franklin Roosevelt 
successfully launched here in the United States. And unless we 
can come up with a better balance, I think we will continue to 
have these problems. I would just point out I was encouraged to 
see in the world economic forum in New York City, at least as 
it was reported to me--I wasn't there--the discussion was 
somewhat different and I would say more balanced than it had 
been before. There was more concern about the social aspect. 
And this is our challenge: How do you maintain globally a 
system in which capital is free to do its job of creating 
wealth, but not in a way that so exacerbates tensions and 
inequality either within countries or between countries where, 
ultimately, popular resistance will bring it down?",12
