Document ,Excerpt Copy,Code
HR1892 hearing.txt," In 2006—is that better—1.2 million families entered 
into foreclosure, 42 percent more than in 2005. Predatory 
lending, exotic mortgages, and a dramatic rise in subprime lend-
ing,coupled with slowing home price appreciation have all contributed 
to this crisis. When the Federal Housing Administration was 
established back in 1934, consumers faced a similar lending crisis. 
At that time, FHA was an innovator and led the private market 
in offering safe, affordable home loans to American families. Since 
its inception, FHA has insured more than 34 million properties. 
However, the FHA has failed to keep pace with borrower needs and 
changes in the private market and is no longer a viable alternative 
for many borrowers. At the same time, the subprime and non-traditional 
mortgage markets have boomed. Many of these loans offer 
low teaser rates which reset to much higher rates after a few years. 
In many cases, these borrowers qualified only on their ability to 
make the initial payment and face large prepayment penalties if 
they attempt to refinance. Mortgage experts estimate that approximately 
$1.5 trillion worth of adjustable mortgages will reset by the 
end of 2007. Faced with significantly higher monthly payments, 
many borrowers will face the possibility of losing their homes. ",33
NHTF Hearing.txt," In a little 
over 10 years, Federal housing assistance has almost doubled from 
$15.4 billion in 1995 to more recently $30 billion in 2007. The rate 
of increase is higher than the Federal commitment that we have 
seen to veterans, education, energy, transportation, international 
affairs, or even Social Security over the same period. 

The Federal Government runs, I believe, over 80 different housing 
and community development programs through HUD, as our 
ranking member said, over 30 specifically geared towards affordable 
housing programs. 

And so today our committee response is not necessarily to improve 
or reform the old programs but instead to create a new program 
on top of the 80 that already exist. The second response of 
this committee apparently is to raise taxes on hardworking American 
people. Make no mistake about it. This bill would impose a 
very creative de facto mortgage tax on hardworking Americans trying 
to pay for their homes. ",32
NHTF Hearing.txt," in Alexandria, we have 
had a housing trust fund since 1993. Primarily, it was funded by 
developer voluntary contributions and then a few years ago, we 
dedicated one cent of our annual real estate tax rate to creating 
and continuing to fund our affordable housing trust fund. 

More recently, again through a public/private partnership, because 
Alexandria is so dense, but yet we have a critical need to 
meet our affordable housing objectives, we have the opportunity to 
build for the first time in more than 30 years a new fire station 
in our City, a new development area, and one of the solutions or 
compromise with the community in terms of building this four bay 
fire station was the need to ensure that we provided affordable 
housing and workforce housing. 

For the first time, we believe we are the first community in the 
Nation, we are building a new fire station that will have 64 units 
of public housing and workforce housing built on top of the fire station 
in a very growing community. ",33
HR1892 hearing.txt," In areas such as California, we have 
an FHA program that has been available for 70 years. And if you 
look at the drop in utilization in California because we are a high 
cost area, it is really stunning. In 2000, FHA insured 109,074 mortgages 
in California. In 2005, it was 51,037. In my district alone in 
2000, we had 7,000 mortgages. It dropped to 80. You are looking 
at a 99 percent drop in an area that arguably needs the benefit of 
an FHA program or a conforming program as much as any other 
State in the Nation does. In fact, in high cost areas it is much 
harder for people to get into",33
HR1892 hearing.txt," inviting 
me to share MBA’s views on reforming the FHA. I have spent over 
36 years working with FHA and have made billions of dollars in 
loan originations to families who have achieved the dream of home-
ownership through FHA’s programs. When I started in the mortgage 
business, FHA programs helped us to serve many borrowers 
who otherwise could not get a loan. Today, the story is very different. 
In 2003, FHA made up approximately 16 percent of our 
overall production. Last year, however, only a little more than 1 
percent of our business went to FHA. While the mortgage market 
has grown significantly, our use of the FHA program has dropped 
precipitously. Lenders have progressed, reacting to quickly changing 
and efficient technology. Unfortunately, FHA has not. While 
the needs of low- and moderate-income home buyers, of first-time 
home buyers, and of senior homeowners have changed, FHA has 
not followed its historic path of adopting to meet borrowers’ changing 
needs. ",32
HR1892 hearing.txt," Mr. Montgomery, like a lot of people, 
Baby Boomers at least, I came out of college and bought my 
first home with FHA, an $18,000 home. And at that time, everyone 
I knew buying homes were going through FHA. I think it served 
its purpose well. And, of course, today in your testimony when you 
talked about the drop in the FHA share of the market in Chairwoman 
Waters’ district, that just is mind-boggling. What I would 
like to ask or find out from you is Freddie Mac has said that they 
are going to buy up to $20 billion in subprime mortgages",32
CHRG-110hhrg35406.htm," Ms. Velazquez.--you gave an increase of 50 percent to the 
Dream Down Payment Act, and only 19 percent to the housing 
counseling.
    Secretary Jackson. No, no. See, I think, Congresswoman, 
you're mixing apples and oranges. The American Dream Down 
Payment is to help people with the closing costs and down 
payment. It has nothing to do with housing counseling. Housing 
counseling--
    Ms. Velazquez. Of course, I know that. So, on the one hand, 
you are helping people to buy their homes, but on the other 
hand, you're not putting enough money to provide housing 
counseling to prevent foreclosure.
    Secretary Jackson. Well, I guess I disagree with you.
    Ms. Velazquez. Of course you're going to disagree with me. 
CBDG is cut by more than $700 million. Under the current 
distribution formula, New York City will lose $58 million. I 
understand that HUD is proposing a new formula. Will this make 
up for the cuts, and when can we expect to see this proposal?
    Secretary Jackson. Let me say this to you. I just answered 
that to the Congresswoman from West Virginia. We have cities 
that are receiving large sums of monies, that I really don't 
think should be receiving those monies. I think we should 
concentrate the block grant program to those cities most in 
need where we have the highest rate of poverty, where we have 
the highest rate of the ability to make substantial changes in 
the quality of life for people. And in this case, we are trying 
to reallocate that based on where we see the greatest poverty 
need, not pockets of poverties in wealthy areas. That's a 
totally different situation.
    So if we--if the proposal is accepted by Congress and 
passed, then, yes, I think that clearly those areas where the 
greatest needs are will be addressed.",32
HR1892 hearing.txt," My 
bill allows any FHA-qualified borrower to participate in the new 
FHA low loan program. Second, the Frank-Waters bill authorizes 
the FHA to implement risk-based pricing but it leaves in place the 
current outdated premium caps of 2.25 percent up-front and 0.55 percent annually. And the zero and lower down payment loans  would have the higher caps. My concern is that these limits on premium caps will prevent FHA from serving riskier borrowers who  could be prudently served by charging a slightly higher premium.  With the flexibility to charge slightly higher premiums, FHA would  be able to serve borrowers with the lower FICO scores who are currently  being served only by the subprime market at very high interest  rates. With FHA mortgage insurance, lenders will charge 
borrowers the market mortgage interest rate. Without FHA insurance, 
they have no choice but to turn the borrower away or to 
charge for a risk in an increased mortgage interest rate. ",33
CHRG-109hhrg28023.htm," Simply stated, the HUD voucher is not included in income, 
but the BAH amount from the Department of Defense is included 
in income for tax credit unit occupancy qualification.
    The result is that the low-income serviceman or 
servicewoman, and their family, is often denied occupancy. This 
unfortunate result certainly does not seem equitable or 
appropriate, and furthermore, the designation of BAH as income 
for purposes of testing occupancy eligibility, is, as you have 
heard before, inconsistent with the treatment of the BAH for 
Federal income tax purposes.
    This exclusion, I believe, is simply the unintended 
consequence of the conflicting regulatory provisions. ",32
CHRG-109hhrg30537.htm," The bill 
proposes a maximum rent for all tenants in revitalized projects 
of 30 percent of adjusted income. We don't believe that this 
would work unless there is a subsidy involved as well, for the 
reasons that have pretty much already been raised here.",32
CHRG-109hhrg30537.htm," The cost to replace these units surely will cost more than 
to keep them in the program. What funding is on the horizon to 
replace these units at affordable rents? Generally speaking, 
the tools we have today, tax credits, HOME, the affordable 
housing program of the Federal Home Loan banks, State trust 
funds and other State funds, will not begin to be able to 
replace the affordable units we might lose in the 515 program. ",32
CHRG-110hhrg35406.htm," The housing market has driven the Nation's economy over the 
last several years as Americans bought and refinanced homes in 
record numbers. Today, nearly 70 percent of all American 
families own their homes.
    The benefits of homeownership are well documented. 
Homeownership is not only the key to financial independence, 
but it creates stakeholders who tend to be active in charities, 
communities, churches, and other civic-minded pursuits. 
Homeowners are more likely to vote and take an interest in 
local issues. And families owning a home are often in a better 
position to offer children a more stable living environment.",32
CHRG-110hhrg35406.htm," Those are just the programs that have been reduced; I won't 
have time to mention the programs that have been cut. I feel 
that we should be moving in a different direction. We have seen 
an erosion of healthcare security for working families. We've 
seen an erosion of job security for a lot of working families. 
We've seen an erosion of pension security. Those protections 
are the very events and aspects of life here in America that 
will cause families to have to resort to public housing. And 
yet now, with this budget, I see us pulling the rug out from 
under the housing programs as well.",32
CHRG-110hhrg35406.htm," Today we're 
putting $50 million. And I think that that--we are addressing 
more than 600,000 families a year with that money compared to 
addressing about 40,000 in 2001. So, maybe from your 
perspective it's not enough, but I think--",32
NHTF Hearing.txt," Unfortunately, whether it is a State budget or 
Federal budget, there is no free lunch. To agree there is a—and I 
will use the term ‘‘benign,’’ for lack of better—funding source, since 
everybody has to answer to the appropriators and to the authorizers, 
if they can find that source, which many States have done, 
Florida has been able to raise $200- to $300 million through a real 
estate transfer tax, and some other States you will hear from later 
have done a wonderful job through document recording fees and 
other sources. 

I think it is very key. I think we all share in the goal of what 
the fund would do and what HUD does, but again, the key is what 
is the funding source. ",33
NHTF Hearing.txt," we are trying to fix FHA 
from being in the hole but it was not too long ago, including under 
Secretary Cisneros, FHA was generating a lot of money. That is not 
the case today. As we all know, and this committee was great in 
helping us get the FHA bill through—",32
CHRG-109hhrg28023.htm," With regard to legislative intent, I don't know if anybody 
is here from HUD or not, but Section 202 was initially, with 
regard to legislative intent, designed for elderly housing. I 
am sure that Omaha has a number of 202 projects. I am not sure 
about Junction City and El Paso. It was intended for elderly 
housing. Over time, somehow, the project also began to include 
the disabled.
    This bill is so important that if there is a way for HUD to 
do this, without having us go through fire and water to get it 
approved, then I'd rather see that happen. If we can do what is 
intended by this legislation, the same thing we did with 202, 
or somebody did, that would help us solve the problem.",32
NHTF Hearing.txt," would like to end with a story that drives home why I think 
housing can be a medical intervention and can make kids better 
and keep them healthy. In my pediatric practice, I take care of a 
child, Whitney, whom I met when she was 9 months old. Her family 
was homeless at the time because they could not afford an 
apartment. 

At the time, she was falling off her growth chart. She already 
was having trouble growing. And over the next 3 months, she literally 
gained less than a pound. I needed to hospitalize her because 
she had become dangerously malnourished. 

She ended up needing to be transferred to a rehabilitation hospital 
because she had an underlying problem with swallowing, and 
she stayed there for over a month. You can imagine the cost of that 
to insurance. When she was at the rehabilitation hospital, she was 
able to gain weight, but as soon as she went back to the shelter, 
she began to lose weight again. 

After advocating with lawyers from our medico-legal partnership 
at Boston Medical Center, Whitney and her family were finally offered 
an affordable home at a local public housing development. 
Once in her new apartment and she was living there, she was able 
to gain weight, and within months her developmental delays improved 
and she was able to thrive. I recently saw Whitney at her 
physical a few months ago, and at 4 years old, she was starting to 
learn to read. 

I tried my best to treat Whitney. I gave her all my medical expertise, 
including very expensive medical care during hospitalizations. 
But the best medical intervention for her, the one that eventually 
made her well, was a safe, decent, affordable home.",32
NHTF Hearing.txt,"

I hear from constituents in my district. I hear from the Brucker 
Family in Wills Point who writes, ‘‘No increase in taxes. My family 
is only one breath away from losing our home as it is.’’ 

I hear from the Stevens Family in Forney, Texas, ‘‘If our taxes 
increased $2,755, we would not be able to pay our mortgage.’’ And 
the list goes on and on and on. We need to realize that more spending 
fuels more taxes which makes homes less affordable. ",32
GSE hearing.txt,"
In fact, Chairman Bernanke, in a speech last week, noted, ‘‘Contrary 
to what would be expected if the GSE portfolios lowered the 
funding cost of mortgages, over the past decade or so the spread 
between yields on 30-year fixed rate mortgages and treasuries of 
similar duration has tended to rise in periods in which the GSEs 
have increased the share of single family residential mortgage held 
in their portfolio, and to fall when the GSE share has fallen.’’ 

He went on to specifically state, ‘‘Due to the GSEs’ support for 
affordable housing,’’ and he answered his own question by saying, 
‘‘At the present time, Fannie and Freddie fail the test.’’ ",32
NHTF Hearing.txt,"
Mr. CISNEROS. There is very solid scientific evidence that shows 
that children in stable housing do better, not just in school but psychologically 
and in other ways. There is actual medical evidence 
that shows health conditions improve with the decency and stability 
and safety of housing. Overcrowding, substandard conditions, 
unsafe housing, lead paint problems, all of those impact children. 

I think it was Sheila’s group that just published or at least published 
another group’s report that said that actually, among minorities, 
they cite the quality of their marriage is impacted first 
and foremost by the quality of housing, more than any other factor 
but how much disposable income you have. The stability of the 
family is impacted by the quality of the housing.",33
GSE hearing.txt,"
Number one, we have seen the largest mortgage markets in history 
over the last 5 years—international buyers come into our marketplace 
and purchase strips of our securities to sizes never seen 
before, but that’s no guarantee that those same investors are going 
to support this market to the size and extent that they have for the 
last 5 years. 

It is incredibly important that the GSEs maintain some flexibility 
relative to the size of their portfolios if, in fact, an American 
real estate-based security does not become the most popular financial 
asset to buy in the world. ",32
NHTF Hearing.txt,"
Those who do manage to purchase a home face additional struggles. 
Studies show that minorities are 30 percent more likely to receive 
a higher priced loan than white borrowers, even after accounting 
for risk. 

Of course, housing affordability is not just a problem for minorities. 
People of all backgrounds are finding it harder and harder 
than ever to pay for housing. 

According to the Joint Center for Housing Studies at Harvard 
University, more than one in seven U.S. households spend more 
than half their income on housing. 

Finding affordable rental housing is another growing problem. In 
the 10 years between 1993 and 2003, two million affordable housing 
units were lost. HUD estimated in 2005 that they were only 77 
units affordable and available for every 100 low-income renters. 

That means nearly a quarter of low-income families do not have 
access to decent rental housing. Whether you look at the facts or 
consider personal experiences, the conclusion is the same. Affordable 
housing is no longer merely a problem, it is a crisis, and we 
must all do our part to address it. ",33
CHRG-107hhrg77785.htm,"A few years ago it seemed to me we were close to a 
consensus among policymakers that essentially all you needed to 
do was to remove the restrictions on capital and let capital 
find its most profitable niche anywhere in the world, and we 
would be, on the whole, better off. I think that that has been 
disproven by a good number of events. Clearly, the thrust of 
the New Deal was to say, yes, we want capital to be able to 
find its best area of return, but not without other factors 
being taken into account. Again, it's much harder to do that 
internationally.
    Argentina for a while was an example of the success of a 
fairly unrestrained capitalism. And what we have seen now is 
that in the global economy, that is not enough. And this is the 
point we have to make--no matter what people think about the 
appropriate public policy, there is a reaction now within 
Argentina politically to people have perceived to be that 
fairly unrestrained capitalist model that may be going further 
than is reasonable. Certainly, it's going further than is 
reasonable in many people's minds. And you see these 
connections. This Administration has made a free trade 
agreement for the Americas a high priority. That's endangered 
in part by the political reaction you are seeing in Argentina.
    So this, to me, is part of an ongoing effort to try to find 
a way to harmonize support for the capitalist system with 
attention to the kind of policy issues that Franklin Roosevelt 
successfully launched here in the United States. And unless we 
can come up with a better balance, I think we will continue to 
have these problems. I would just point out I was encouraged to 
see in the world economic forum in New York City, at least as 
it was reported to me--I wasn't there--the discussion was 
somewhat different and I would say more balanced than it had 
been before. There was more concern about the social aspect. 
And this is our challenge: How do you maintain globally a 
system in which capital is free to do its job of creating 
wealth, but not in a way that so exacerbates tensions and 
inequality either within countries or between countries where, 
ultimately, popular resistance will bring it down?",32
CHRG-108hhrg88663.htm,"A January, 2002 GAO report compared the six active Federal 
housing programs and found that Section 8 vouchers were the 
most cost-effective.",33
CHRG-108hhrg88663.htm,"A National Association of Redevelopment Officials report 
shows States would face a 1.1 billion to 1.8 billion in costs 
to close the funding gap created by the administration's block 
grant proposal. California represents a large component of the 
Section 8 program, with 14 percent of the Nation's vouchers and 
16 percent of the Nation's leased vouchers. ",33
CHRG-110hhrg35406.htm,"And 18.1 percent of all fixed-
rate loans in 2005 came through the jumbo market. But if you 
look at conforming, 82 percent were fixed-rate loans. So, the 
problem we are facing in California is in the jumbo marketplace 
because the GSEs can't compete.
    And I thank, Mr. Frank, the chairman, for working with me. 
We've been trying for several years to raise, you know, limits 
in high-cost areas and introduce FHA in those high-cost areas. 
But on the jumbo market, 34.9 percent of the loans made in 2005 
were interest only, and 23.9 were negative ARMs. There's a 
problem there.
    Secretary Jackson. That's correct.
    Mr. Miller of California. And that's a problem we can do 
something about. We need to take and change the way the system 
has been going out there. We need to look at these high-cost 
areas and say how do we provide more opportunity for GSEs to 
compete in those areas and provide a good fixed-rate loan 
that's more affordable, more creative in some ways, and even an 
FHA to help people who don't have the down payment that they 
need to get into homes.
    What's your opinion on that? Where do think we've failed?
    Secretary Jackson. Well, first of all, let me say this, 
that you're correct. That's one of the reasons, I'll go back, 
that we need FHA modernization legislation, so we can address 
the needs of persons in California. In fact, Congressman, I'd 
say from Utah all the way back to California, from Virginia all 
the way back to the East Coast, we have the same problem. And 
so if we can modernize FHA, we can address that issue, 
especially for low- and moderate-income persons.",32
NHTF Hearing.txt,"And as you are acutely aware, Mr. Chairman, those resources— 
the credits, HOME, and other resources that are often combined to 
reach our lowest income families, must be combined to reach our 
lowest income families—are increasingly scarce. ",32
NHTF Hearing.txt,"And sir, that is 
why the proof is in how they perform, and they fail 21/2 times more 
often than the non-gift downpayment programs, and that is why I 
have to raise premiums. ",32
NHTF Hearing.txt,"Another aspect of the bill that I think is excellent is the local 
flexibility. From my experience working in Boston with the Boston 
Public Health Commission, local community development corporations, 
and some State-funded housing developments, the ability for 
State or local governments to match the best local solution to the 
greatest housing needs makes the most sense. 

In some instances, rental housing needs are the most pressing. 
In others, home ownership may be the best outcome. And research 
has consistently shown that home ownership makes housing more 
stable and is better for overall health. In pediatrics, the best therapies 
are often tailored, and this bill clearly accommodates that. I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",32
CHRG-108hhrg89410.htm,"Apparently, there are some religious groups that have said, and 
I have heard this from members in this Congress, we cannot take 
the money to provide homeless shelters or drug treatment 
programs or soup kitchens or other important social purposes 
unless we can hire only our own people. The notion that there 
is something wrong about religious people joining in non-
religious activities with people of other religions is 
profoundly disturbing to me. I would think the world would have 
had too much of that, too much of the notion of religious 
separatism.
    So I really need to have answered for me what is it about 
people of other religions that makes people want to 
discriminate against them in hiring for purely secular 
purposes?",32
NHTF Hearing.txt,"As a Commissioner, I used to work at a State 
housing finance agency in Texas, which by the way, we tried to get 
more funding for our State housing trust fund back then. 

I am fearful that some State housing finance agencies with a 
new program, as we would expect, it would take them a while to 
figure it out, so to speak. I think some States would go full speed 
ahead and spend it and hope for the best, relative to the compliance 
period and the monitoring of how the funds are spent. 

I think other States on the other hand would say wait a minute, 
we are not quite sure how to go into this, and do the opposite 
thing, be very hesitant to spend the funds. 


26 


I suspect some States would say, is this not the HOME program? 
Again, recognizing the difference, which I want to be very careful 
to point out, between the target income levels. 

I think you will have States doing all sorts of different things, 
but again, it gets back to my point—I do not want to take more 
of your time. ",32
GSE hearing.txt,"As to the problems of the existing portfolio and its distribution 
in the market, there is one very clear point that has always troubled 
me—and I don’t believe it was mentioned here today—and 
that is among our insured financial institutions, for meeting their 
tier one capital requirements, about 70 percent or more of those institutions 
now meet those capital requirements by holding GSE securities. 
I was told by an FDIC person some time ago not to worry, 
that was really broad GSE debt. So I took great comfort in the fact 
that must have meant Farmer Mac. So I knew I wasn’t worried, 
then. 

Despite that fact, a significant amount of Fannie Mae and 
Freddie Mac debt are held by financial institutions as collateral for 
the day in which the bank has a difficult circumstance on its hand. ",33
GSE hearing.txt,"As to the problems of the existing portfolio and its distribution 
in the market, there is one very clear point that has always troubled 
me—and I don’t believe it was mentioned here today—and 
that is among our insured financial institutions, for meeting their 
tier one capital requirements, about 70 percent or more of those institutions 
now meet those capital requirements by holding GSE securities. 
I was told by an FDIC person some time ago not to worry, 
that was really broad GSE debt. So I took great comfort in the fact 
that must have meant Farmer Mac. So I knew I wasn’t worried, 
then. 

Despite that fact, a significant amount of Fannie Mae and 
Freddie Mac debt are held by financial institutions as collateral for 
the day in which the bank has a difficult circumstance on its hand. ",32
CHRG-110hhrg35406.htm,"As you know, in Mississippi, we've allocated 10,000 checks 
to people, and they are in the process of rebuilding. Well, 
we've spent almost $100 million in Louisiana, and we have only, 
I think, given out about 500 checks. That is totally 
unacceptable, and we will continue to work.",32
