Document ,Excerpt Copy,Code
CHRG-107hhrg77785.htm," A few years ago it seemed to me we were close to a 
consensus among policymakers that essentially all you needed to 
do was to remove the restrictions on capital and let capital 
find its most profitable niche anywhere in the world, and we 
would be, on the whole, better off. I think that that has been 
disproven by a good number of events. Clearly, the thrust of 
the New Deal was to say, yes, we want capital to be able to 
find its best area of return, but not without other factors 
being taken into account. Again, it's much harder to do that 
internationally.",20
CHRG-110hhrg2081.htm," A lot of my complaints from our 
small community banks are about the compliance cost of CRA.",21
NHTF Hearing.txt," a trust fund has dedicated sources 
of revenue, and that the State and local trust funds that this actually 
does more closely resemble, the ones that have been the most 
successful and the ones that have been sustainable and the ones 
that have been able to really make a huge difference, are the ones 
that have dedicated sources of revenue. 

And generally, that is where folks have moved to. So we have 
just heard Mayor Euille describe what they did eventually to get 
to what it is that they are putting in there. And so that is why you 
create this and then you figure out what you are going to do with 
it. 

There are two objectives: One, getting more production dollars 
for ELI households; and two, having dedicated sources of revenue 
that we can rely on over time. ",20
CHRG-110hhrg3520.htm," About one-third of the residents in my congressional 
district are elderly. That figure will only grow as the Baby 
Boomer Generation continues to age. In order to ensure that my 
constituents are well served in 2008, I will support level 
funding this year for Sections 811 and 202 as we work to reform 
these programs, but I would like, Mr. Secretary, a commitment 
from you today that we will work together to review and reform 
Section 811 and Section 202 programs.",21
NHTF Hearing.txt," add that having a National 
Housing Trust Fund, again, that can help supplement what we do 
on a State and local level will afford an opportunity for localities 
then to use their own tax general revenue dollars to help meet the 
needs of those who are being affected or impacted by predatory 
lending schemes and/or foreclosure. 

So it has a lot of benefits. But perhaps this piece of legislation 
will not directly address those needs, but certainly afford an opportunity 
for localities to then utilize some of their own dollars. ",20
NHTF Hearing.txt," Again, as part of the 2007 budget as well, a 
proposed increase on some multifamily programs. As you know, 
that rule was withdrawn. It came back. Some of the programs that 
would have been part of the original rule, as you know, were no 
longer part of the second. ",21
NHTF Hearing.txt," Again, it targets most of the funds toward 30 
percent of AMFI or below. What you have described to me, it could 
be difficult, although I think we all agree that is a good goal, which 
is what we try to do under the HOME program as well. ",21
CHRG-110hhrg3520.htm," Also, we're not putting people in homes, Congresswoman, who 
really can't afford them. We are saying to them, it might take 
you a year through our program to get you ready for a home, but 
the moment you move in, you will be ready to keep that home and 
stabilize that home. I believe that clearly that is not the 
case that the Congresswoman talked about in the subprime 
market. They're going in and really--it's very disheartening 
what they're doing to a lot of people because, if you think 
about it, many of us are well educated, and we don't read all 
the papers when we sign a loan. So many of these people are not 
going to read the papers either, and they sign the loans and 
they get duped in other words.
    So our position is, is we're working with housing 
counseling groups around this country. They've been very, very 
accessible. We're working with a lot of faith-based groups 
around the country that are counseling people for housing. And 
we've seen the results. People are keeping their homes, the 
ones that we have worked with. We gave you an example of the 
21,000 who have gone through the housing counseling program and 
used the American Dream Down Payment.",21
NHTF Hearing.txt," am also here today to share new evidence that shows that 
housing is the foundation to excellent child health. I hope to convince 
you that the best medical intervention for children is often 
finding them an affordable home, and it is within your power to 
keep kids healthy through housing. 

As many of you know, there are millions of families on affordable 
housing waiting lists. And in Boston, it is not unusual for waiting 
lists to actually close because there are so many families who are 
waiting and therefore they can’t even apply. Even families in homeless 
shelters are often there for over a year-and-a-half before they 
can get a home that they can afford. And often families who are 
on the waiting lists are forced to make terrible choices between 
rent and food, or settling on a home with severe housing problems 
like infestations or mold or lead paint because simply that is all 
that they can afford. 

We know from the Children’s Sentinel Nutrition Assessment Program, 
which is commonly known as CSNAP, that food-insecure 
children who are eligible but don’t receive housing subsidies are 
twice as likely as those who do receive housing subsidies to have 
stunted growth by WHO criteria. It is an important aspect of this 
bill because it targets the lowest income families, the ones that are 
most likely to have food-insecure children, and that by giving them 
an affordable home, you may be able to prevent stunting from occurring. 


As you know, stunting not only limits children’s physical growth 
in the short term, but it stunts their lifelong potential because we 
know that if your body is not growing, your mind is not growing 
as well. 

Because many families have very limited choices of homes that 
they can afford and have to make tradeoffs, they often live in substandard 
conditions. For instance, I think that the cockroach infestation 
is an excellent example of how that affects health. We know 
that children who have asthma who are exposed to cockroaches in 
their home and are allergic are 3 times more likely to end up in 
the hospital. 

It is also known that 30 percent of children who live in the urban 
areas are allergic, but it may be surprising to note that 20 percent 
of suburban children are also exposed and are allergic to cockroaches. 
And further, new data suggests that exposure to cockroaches 
in early life may actually cause immune system changes 
that can lead to the development of wheezing or asthma. 

Young children who live with other substandard exposures, such 
as lead paint from older homes, can also lead to problems with development, 
and recent estimates have estimated that this leads to 
billions of dollars in education and other costs. 

Lastly, families who have difficulty affording rent may double up 
with other families, resulting in crowding, or these families may 


67 


frequently move. We know children who stay in the same home 
and do not more frequently have better child development outcomes 
and do better in school. ",20
HR1892 hearing.txt," And I am going to be working on an amendment 
that would be part of FHA, expanding it in a certain framework, 
so that daycare loans and financing could be there in a flexible 
way not only for new construction but for homes that are going 
to have licensed daycare in it.",21
NHTF Hearing.txt," And since we have 
enacted pro-growth tax policies in 2003, we have had 8.2 million 
new jobs created. And yet many in this House and many on the 
committee want the tax relief to go away. And, as you take away 
the tax relief, you begin to take away the jobs. 

Secondly, if we truly care about affordable housing, we need to 
realize how the single largest tax increase in American history contained 
within the Democrat budget resolution, how that impacts 
families who are trying to make their homes affordable. 

I hear from constituents in my district. I hear from the Brucker 
Family in Wills Point who writes, ‘‘No increase in taxes. My family 
is only one breath away from losing our home as it is.’’ 

I hear from the Stevens Family in Forney, Texas, ‘‘If our taxes 
increased $2,755, we would not be able to pay our mortgage.’’ And 
the list goes on and on and on. We need to realize that more spending 
fuels more taxes which makes homes less affordable. 

Third, it seems ironic to me that we would increase taxes on 
some, make housing less affordable for many low- and middle-income 
Americans because we know that Fannie Mae and Freddie 
Mac are an effectively a government protected duopoly. They have 
great economic power to simply pass along these fees or taxes, if 
you will, ultimately to the consumer. And so this is a mortgage tax, 
pure and simple. ",21
CHRG-110hhrg202.htm," Another concern is that we don't really do enough in this 
world, and this country does not do nearly enough, to alleviate 
poverty. There are far too many malnourished children in this 
world, proportionately more in Africa than elsewhere, but an 
awful lot, for any of us to feel good about it.",20
NHTF Hearing.txt," Answer the question I just asked you. If we were 
to generate the new revenues that are in the bill and did not assign 
them to the housing trust fund, are you confident the Administration 
would ask they go to the FHA? ",20
NHTF Hearing.txt," As a former mayor of a community where about 
73 percent of the student body fell below the poverty level, one of 
the biggest issues I confronted in my 12 years as mayor was affordable 
housing",20
NHTF Hearing.txt," As a former mayor of a community where about 
73 percent of the student body fell below the poverty level, one of 
the biggest issues I confronted in my 12 years as mayor was affordable 
housing",20
NHTF Hearing.txt," As I have expressed since its inception, this fund 
is straight out of Central Planning 101. This is really a step in the 
wrong direction. 

There appears here to be a clear conflict of vision. I think past 
government housing programs have actually done very little, if you 
look at the record, to increase homeownership levels in this country. 
We do not have much to show for the tens of billions of dollars 
we spent on housing through HUD and FHA, but there is a way 
to improve homeownership rates. 

They improve when real interest rates are low and when consumer 
incomes are high. Under that kind of an environment people 
can afford to frankly get into a position where they can buy their 
own home. I believe limited government and free market policies 
will generate these results; creeping socialism will not. It will work 
more as an anchor on the economy and prosperity. It will keep the 
private sector from becoming as vibrant and creating the opportunities 
for people so that they can move up. 

This fund will waste resources. It’s going to provide false hope 
for those who wish to increase homeownership. Additionally this 
fund will create a terrible precedent, a terrible, terrible precedent 
for other industries in this country. As I said during the GSE and 


9 


FHA debates, I hope that other financial institutions are watching 
this debate because you’re going to be the next targets. ",21
NHTF Hearing.txt," As we have the trust fund bill now, there are two 
revenue sources, much more than half would come from the GSEs, 
and no one could argue that any of that money would otherwise go 
to HUD. That is money from Fannie Mae and Freddie Mac’s shareholders. ",20
CHRG-110hhrg3520.htm," At the same time that we're facing this housing crisis, 
funding for public and other affordable housing has been cut 
from the President's budget, and I just cite the CDBG program. 
It was cut $700 million; that's $58 million to New York City. 
So my question to you is, what is HUD doing to ensure that 
those who were exposed to predatory mortgage practices are able 
to refinance or otherwise stay in their homes?",20
CHRG-110hhrg3520.htm," At the same time that we're facing this housing crisis, 
funding for public and other affordable housing has been cut 
from the President's budget, and I just cite the CDBG program. 
It was cut $700 million; that's $58 million to New York City. 
So my question to you is, what is HUD doing to ensure that 
those who were exposed to predatory mortgage practices are able 
to refinance or otherwise stay in their homes?",20
HR1892 hearing.txt," being able to help borrowers having the maximum 
flexibility on the up-front premiums and on the annual premiums 
would allow us to help higher risk, lower FICO score borrowers 
in an actuarial sound manner. And, again, we are helping 
many today and it is our strong belief we can help many more with 
a reformed, modernized FHA",21
HR1892 hearing.txt," being able to participate 
in FHA programs a broader spectrum and making it less onerous 
for some of our mortgage brokers to participate in some of the 
requirements that we are putting on them. In",21
HR1892 hearing.txt," believe that in 
dealing with people in the subprime category, we should extend to 
them the ability to go to the FHA and be helped. And if they make 
their payments like anybody else, they should not be charged more 
than anybody else. ",20
HR1892 hearing.txt," believe that this FHA legislation 
is critically important to bringing stability to the mortgage lending 
market, particularly at the lower spectrum of the market. ",20
hearing 63.txt," But, in a way, we are asking the whole society to underwrite the cost of cheaper labor to business. I mean, if the private sector market were really working, we wouldn't be hiring care providers at a rate that they could not afford to provide for the care of their children. So, in some way, we are reaching up and down the age group and across the financial group to identify a lot of people who do not have a child care problem.

 Page 40       PREV PAGE       TOP OF DOC


    But saying that now that we have impacted the work force so heavily with childbearing-age mothers we have to do something and it is our responsibility, how do we get our friends on the other side to agree with that proposition or the members of the Chamber of Commerce to agree with the proposition? In most instances, they make the argument that they want the private market to handle the problem",20
HR1892 hearing.txt," By 
the way, that pool of borrowers that we have profiles that we can 
look at is some 4.5 million or so different risk profiles. ",21
HR1892 hearing.txt," By far the fact that we are the most transparent 
loan process out there with the full faith and credit of the 

U.S. Government backing these loans. There are no surprises with 
an FHA loan between the no prepayment penalties, which are crippling 
families today, no teaser rates, no sticker shock. And, as I ref

20 


erenced earlier, no one has ever said, ‘‘I didn’t understand my FHA 
loan’’, because it is a back to basics approach. ",21
NHTF Hearing.txt," do not think you will hear from States 
that they think the HOME program is ineffective. I think you 
would probably hear that they need more money. ",21
NHTF Hearing.txt," every homeless individual and family shares one need in 
common, housing they can afford, and there simply is not enough 
of it right now. ",20
NHTF Hearing.txt," FHA premiums to provide money for the affordable housing 
fund, but you’re wanting the 17.5 percent increase on the multifamily, 
which is increasing it, and yet every year FHA makes a 
profit and it goes to the Treasury basically. 

I guess one problem I have is—I’m not arguing but I have a real 
problem with the comment you made on the downpayment assistance 
program that it’s very risky, and that’s the private sector 
helping with downpayment assistance for an individual. Yet the 
American Dream Downpayment Assistance Act, which is the government 
giving people for a downpayment is good. ",20
NHTF Hearing.txt," First, because the trust fund is financed through 
self-defeating provisions in both the GSE reform bill and the FHA 
reauthorization bill, low- and middle-income Americans, including 
the elderly, will have to foot the bill. ",21
CHRG-108hhrg8920.htm," First, I want to stipulate that we agree that having faith-
based groups involved in the provision of services is very 
important",20
NHTF Hearing.txt," First, the national 
housing trust fund is important because it is such a focused 
tool. Across the entire spectrum of housing, starting with housing 
shelters and supportive housing and subsidized rentals and public 
housing, market rentals, entry level home ownership and move up 
housing across that entire continuum, the greatest need, the greatest 
suffering is among families, individuals, and households below 
30 percent of median income, the extremely-low-income families of 
our country. 

To address their needs, to produce housing that touches the entire 
first part of this continuum, from homelessness through these 
various first steps, we need units, production, and housing stock, 
that low-income people can access. 

We need units so that homeless people can access the Housing 
First concept. We have to have housing units for them to be able 
to move out of homelessness. 

We need supportive housing with services. We need low-income 
rental stock. I am in the home ownership business personally, but 
I acknowledge the absolute most pressing need before the country 
in housing is the lowest income rental stock. 

We need housing that works with other programs, such as public 
housing, and we need housing that works in conjunction with market 
housing, so that flexibility is possible to take something like 


42 


this fund and match it to market housing, 20 percent or 25 percent 
of a market development. 

There is no Federal program today targeted precisely in this way 
or on this scale. We need this focused new production program. 
Point one. ",20
NHTF Hearing.txt," guess one problem I have is—I’m not arguing but I have a real 
problem with the comment you made on the downpayment assistance 
program that it’s very risky, and that’s the private sector 
helping with downpayment assistance for an individual. Yet the 
American Dream Downpayment Assistance Act, which is the government 
giving people for a downpayment is good. 

It seems like if you use the same underwriting criteria that you 
would use for zero downpayment or the American Dream Downpayment 
Act, same criteria. Why would one be more risky than the 
other if the underwriting criteria is equal? ",20
CHRG-107hhrg77785.htm," how do you promote policies in the world that increase 
prosperity without so exacerbating inequality that social 
tensions reach the point where it interferes with progress?
    We've got a worldwide consensus that capitalism is without 
question the best way to generate wealth. There was a few years 
ago a consensus that said in addition to a capitalist system, 
you needed to make that work by a very minimalist public sector 
approach. And that I think has been called into question by 
events. When Franklin Roosevelt became President, he made the 
decision to try to preserve the capitalist system. There were 
some hems and haws in how he ultimately decided to do that. But 
the notion was that we would have the capitalist system plus a 
Government role involving some regulation and some intervention 
to provide social equity.
    Our challenge today is to try and duplicate that kind of 
approach on the global scale. Now it's extremely harder. You're 
not dealing with one sovereignty. But it's the same kind of 
intellectual problem. How do you give full rein to the 
capitalist system, which after all depends on inequality to 
work, if you do not have people unequally rewarded according to 
how hard they work, how smart they invest, how cunningly they 
anticipate public needs, and so forth? Then you don't get the 
wealth creation. What I believe and many others, and I think 
this was what Franklin Roosevelt argued, there is a point 
beyond which the inequality can become dysfunctional. That it 
can be more than is necessary to give the proper incentives. 
There is also a need for some forms of regulation.",20
NHTF Hearing.txt," HUD’s own worst case housing needs analysis 
shows that the number of low-income—and many of the families 
who will be targeted by this fund, the number of families who need 
that sort of assistance has gone up. 

Sadly that has gone up by 800,000 families between 2003 and 
2005. It’s one of the reasons why we have proposed as part of our 
2008 budget a demonstration program at least in the case of low-
income seniors and persons with disabilities, the way that we can 
leverage our limited resources through tax credits and private ac



18 


tivity bonds to use those funds, to spread them out perhaps as 
bridge funds so HUD is not the only funding source impossible. 

One of the areas that again is of most concern to me is housing 
for seniors and for persons with disabilities, and I do share in that 
goal of what the fund would try to do, and that is to help more 
families at the extremely-low-income figure, at 30 percent and 
below. ",21
CHRG-110hhrg37558.htm," I 
don't think I have heard a discussion today about the patterns 
of entitlement spending within the Federal budget. Recently 
Chairman Bernanke of the Fed said that without early and 
meaningful action to address the rapid growth of entitlements 
the U.S. economy could be seriously weakened with future 
generations bearing much of the cost. He said that at a House 
Budget Committee hearing.
    Recently Controller General Walker of GAO said that the 
rising cost of government entitlements are a fiscal cancer that 
threatens catastrophic consequences for our country and could 
bankrupt America. Most of the models I have seen from OMB and 
CBO and others, who slice and dice the numbers here, have us on 
a collision course over the next several decades of either 
having a Federal Government consisting of a little more than 
Medicare, Medicaid, and Social Security or a doubling of taxes 
on the next generation just to balance the budget. So far I 
have seen no evidence in this Congress that there is an 
interest in attempting to reform these entitlement programs.",21
HR1892 hearing.txt," I 
hope that you will pay attention to our housing trust fund and understand 
that it is very key to getting a bill out of here and some 
of those other issues,",20
NHTF Hearing.txt," I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",20
CHRG-110hhrg2032.htm," I agree but the problem is to deal with 
responsible lending, you need sort of unanimous consent of the 
lenders because one irresponsible lender can in fact profit 
from the others.",20
NHTF Hearing.txt," I am here today to support H.R. 2895, 
the National Affordable Housing Trust Fund. 

I am also here today to share new evidence that shows that 
housing is the foundation to excellent child health. I hope to convince 
you that the best medical intervention for children is often 
finding them an affordable home, and it is within your power to 
keep kids healthy through housing. 

As many of you know, there are millions of families on affordable 
housing waiting lists. And in Boston, it is not unusual for waiting 
lists to actually close because there are so many families who are 
waiting and therefore they can’t even apply. Even families in homeless 
shelters are often there for over a year-and-a-half before they 
can get a home that they can afford. And often families who are 
on the waiting lists are forced to make terrible choices between 
rent and food, or settling on a home with severe housing problems 
like infestations or mold or lead paint because simply that is all 
that they can afford. 

We know from the Children’s Sentinel Nutrition Assessment Program, 
which is commonly known as CSNAP, that food-insecure 
children who are eligible but don’t receive housing subsidies are 
twice as likely as those who do receive housing subsidies to have 
stunted growth by WHO criteria. It is an important aspect of this 
bill because it targets the lowest income families, the ones that are 
most likely to have food-insecure children, and that by giving them 
an affordable home, you may be able to prevent stunting from occurring. 


As you know, stunting not only limits children’s physical growth 
in the short term, but it stunts their lifelong potential because we 
know that if your body is not growing, your mind is not growing 
as well. 

Because many families have very limited choices of homes that 
they can afford and have to make tradeoffs, they often live in substandard 
conditions. For instance, I think that the cockroach infestation 
is an excellent example of how that affects health. We know 
that children who have asthma who are exposed to cockroaches in 
their home and are allergic are 3 times more likely to end up in 
the hospital. 

It is also known that 30 percent of children who live in the urban 
areas are allergic, but it may be surprising to note that 20 percent 
of suburban children are also exposed and are allergic to cockroaches. 
And further, new data suggests that exposure to cockroaches 
in early life may actually cause immune system changes 
that can lead to the development of wheezing or asthma. 

Young children who live with other substandard exposures, such 
as lead paint from older homes, can also lead to problems with development, 
and recent estimates have estimated that this leads to 
billions of dollars in education and other costs. 

Lastly, families who have difficulty affording rent may double up 
with other families, resulting in crowding, or these families may 


67 


frequently move. We know children who stay in the same home 
and do not more frequently have better child development outcomes 
and do better in school. 

Another aspect of the bill that I think is excellent is the local 
flexibility. From my experience working in Boston with the Boston 
Public Health Commission, local community development corporations, 
and some State-funded housing developments, the ability for 
State or local governments to match the best local solution to the 
greatest housing needs makes the most sense. 

In some instances, rental housing needs are the most pressing. 
In others, home ownership may be the best outcome. And research 
has consistently shown that home ownership makes housing more 
stable and is better for overall health. In pediatrics, the best therapies 
are often tailored, and this bill clearly accommodates that. I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",20
HR1892 hearing.txt," I am sure that Ms. Waters will agree with me 
that one of the most important things that this Congress can do as 
we search for ways to help those who have been harmed by the 
subprime market is to give FHA the tools it needs to be a viable 
alternative for first time and lower income borrowers. That is why 
this hearing on FHA modernization is both timely and critical. By 
modernizing FHA we can provide another alternative for low-income 
borrowers who may otherwise be forced into higher cost 
subprime loans or even predatory products. By moving quickly to 
modernize FHA, we can provide a safe alternative for hundreds of 
thousands of lower income credit-worthy borrowers looking to either 
purchase a new home or avoid foreclosure. ",21
HR1892 hearing.txt," I believe that this FHA legislation 
is critically important to bringing stability to the mortgage lending 
market, particularly at the lower spectrum of the market. ",20
CHRG-110hhrg200.htm," I believe that this is extremely important because we, as a 
Nation, cannot allow young people to go into the kinds of debt 
that they are experiencing, because I can foresee a similar 
problem with credit cards that we have had with subprime loans. ",20
HR1892 hearing.txt," I could use those 
funds to help do some of what I just articulated. So I will say until 
we know more about how the fund would be structured, I certainly 
appreciate the concept, and am very sympathetic to the concept, 
but until we know more about it, it would be difficult for us to say 
that we would wholeheartedly support it. ",21
HR1892 hearing.txt," I discussed at Tuesday’s hearing, since it would 
present a new risk category for us, that the Credit Reform Act of 
1990 requires us to put that new risk category, that would be delinquent 
borrowers but for the reset they had good credit let’s say 
for the previous 12 months, we are looking at that right now. ",21
HR1892 hearing.txt," I do not think that the Federal Government 
ought to—I know there is a dispute about whether or not we 
should help the poor at the expense of the wealthy but is there 
really an argument that we should penalize lower income people by 
charging them more for exactly the same mortgage insurance as 
someone who makes 3 times as much because somebody else who 
makes the same amount they do did not pay it back? ",20
NHTF Hearing.txt," I do not think you will hear from States 
that they think the HOME program is ineffective. I think you 
would probably hear that they need more money. ",21
NHTF Hearing.txt," I do not think you will hear from States 
that they think the HOME program is ineffective. I think you 
would probably hear that they need more money. ",21
CHRG-110hhrg37558.htm," I have been following for some 
time now, after the biggest corporate crime in America was 
perpetrated on the people of this country and on the workers, 
what has happened to the victims. And I am very, very surprised 
to find out that our government, this Administration, and you 
have decided that you are more interested in protecting those 
with third party liability as relates to Enron and some other 
cases than you are in protecting the citizens who got ripped 
off with this corporate crime.",20
HR1892 hearing.txt," I have had a lot of conversations about housing recently 
and one individual indicated to me that the reason that we 
are in this housing—in the subprime lending foreclosure situation 
we are in today is because there has been, over the last 30 years, 
a liberalization in the rules with regard to making mortgages available 
to people because we place value on getting people into home-
ownership. Do you have any views on that? ",20
NHTF Hearing.txt," I have made a commitment, not before 
this committee but before the Senate Appropriations and House 
Appropriations Committees that the fund will not go positive under 
my watch. When it comes time— 

The CHAIRMAN. That may seem direct to you, but it doesn’t to 
me. Are you planning in the near term to increase the FHA single 
family premium? 

Mr. MONTGOMERY. So I don’t have to ask Congress for $143 million 
in appropriation. Yes, sir. That’s what— ",21
HR1892 hearing.txt," I have said publicly many times that there is 
a housing crisis in this country, and I have said publicly in other 
settings, in particular for persons with disabilities and for the elderly. ",21
NHTF Hearing.txt," I have to say that with 
lower income funding levels, deeper income targeting, and longer 


15 


affordability periods, I think it is unlikely that the trust fund 
would come close to producing 1.5 million units of affordable housing. 


I want to conclude my testimony by saying that almost all housing 
programs are discretionary. Short of creating a new entitlement 
program, we are all left only with the difficult choices of allocating 
scarce funding for many worthy programs. I know that is not an 
easy task. 

As the committee looks for ways to address the issue of affordable 
housing, as you know, we could immediately address and help 
millions of people without any additional cost to the taxpayers 
through the FHA Modernization bill, which this committee has 
done excellent work on. ",21
CHRG-110hhrg37553.htm," I normally believe that Congress should not be involved in 
any way, shape, or form with regard to regulating morals as a 
policy or as a practice, so I always struggle when these kinds 
of issues surface.",20
CHRG-110hhrg37553.htm," I normally believe that Congress should not be involved in 
any way, shape, or form with regard to regulating morals as a 
policy or as a practice, so I always struggle when these kinds 
of issues surface.",20
NHTF Hearing.txt," I think expanding the Children’s 
Health Insurance Program is the single greatest contribution this 
Congress can make",20
NHTF Hearing.txt," I think expanding the Children’s 
Health Insurance Program is the single greatest contribution this 
Congress can make to improving the quality of life for some of our 
fellow citizens who are most in need of compassionate assistance. ",20
CHRG-110hhrg2114.htm," I think it was--and, again, I am not in favor of banning 
gambling. I did not come here to tell other people what to do 
with their leisure time. But even those of you who do feel 
confident in your ability to supervise the leisure activities 
of other adults ought to find a way to do it directly without 
drafting the financial system of this country and putting it in 
the service of your moral objections. ",20
NHTF Hearing.txt," I think States, whether it augments 
their trust fund, again hypothetically, I think many States are set 
up to do that right now. Some of them are testifying here later 
today. I think they would tell you.",21
NHTF Hearing.txt," I think that is another good reason also to try 
to create economic diversity in the residential communities because 
that only helps strengthen the retail sectors in the surrounding 
area. And so the notion of creating these mixed-income communities 
that can then support retail areas, and at the same time 
break down the concentrations of poverty, is the way to go. 

One last comment on your last point. I think that the schools 
issue is another reason to try to get homeless or formerly homeless 
people into permanent housing right away. Ultimately, we would 
have an objective to eliminate the shelter system, to be able to get 
them into permanent homes so they are not moving around. And 
that again is often something that can be accomplished in the 
mixed income model. ",20
HR1892 hearing.txt," I think the best way to help many subprime 
borrowers get out of their loans today is through a modernized 
FHA, the same song I was singing here last year, and have for the 
last 20 months. Now relative to the bill that got through this committee 
last year and through the House, this year though since October 
of last year we have been doing home buying counseling, 
working with many nonprofit groups trying to get the word out, 
working with Realtors to help many families. But while we are 
helping, as I mentioned before, subprime borrowers today, the best 
way to do it is to pass this bill to help more. ",21
HR1892 hearing.txt," I think the intent of this 
committee is to make FHA a more relevant factor in the marketplace. 
One of the concerns I have is when you were talking about 
flexibility a while ago, our financial markets are very sophisticated 
today. And one of the reasons I believe that your business is down 
is due to your inability to really respond to market conditions.",21
NHTF Hearing.txt," I think the proof is in the pudding how those 
loans perform and they are almost 21/2 times more likely to fail. ",21
CHRG-107hhrg77785.htm," I think they had an insufficient understanding of the 
importance in a modern capitalist society of a more positive 
role for government.",20
HR1892 hearing.txt," I think this is an important discussion 
we are having. We have been having a lot of discussions about 
subprime lending and making sure that we do not impact the marketplace 
with actions that we take here in Congress,",21
CHRG-110hhrg3520.htm," I understand that HUD has partnered with groups like 
Enterprise and Catholic Charities to redevelop some of this 
public housing into healthier communities. Why is it taking so 
long to move these plans forward?",21
HR1892 hearing.txt," I will give you the very quick answer, we 
price for the risk and the mortgage insurance. Subprime lenders 
price for the risk and the interest rate. And, thus, you can see the 
stark, very stark contrast between at a cap of 3 percent, $39 more 
a month versus upwards of $300 more a month, and, yes, $137,000 
over the life of the loan. ",21
